id;username;text;created_at;;;;;;;;;;;;;;;;
406;@EXO48-l2l6i;Itu akal-akalan pengikut Dajjal aja, Indonesia hanya dimanfaatkan lewat penyakit TBC itu, tujuan mereka itu menyuntikkan cairan yg berbahaya utk mematikan manusia tanpa melalui perang. Suatu saat manusia akan dikontrol dgn sesuatu yg sdh tertanam didalam tubuh mereka, jadi dari jarak jauh bs dilenyapkan.;2025-05-18T14:13:29Z;;;;;;;;;;;;;;;;
407;@chinadramalover6618;MANTAN MENKES RI TERBAIK ADALAH IBU SITI FADILAH.. ❤❤❤❤❤❤❤❤❤❤;2025-05-18T14:11:38Z;;;;;;;;;;;;;;;;
408;@EXO48-l2l6i;Pokoknya saya tidak setuju, jangan sampai paksa keluarga kami utk di suntik;2025-05-18T14:04:33Z;;;;;;;;;;;;;;;;
409;@Hariyanto-z8v;Kenapa dak dari dulu Vaksin Tbc di pakai, terus indonesia negara Miskin bpk, kan Indonesia punya Ahli kan coba produksi sendiri apa dak bisa. Vaksin ini harus di distribusikan ke Rmh.Sakit aja jng umum swasta. Ini mah proyek lagi kayak MLM aja ini Vaksin. Bpk saya kena Tbc dng pengobatan rutin bisa kok.;2025-05-18T13:31:42Z;;;;;;;;;;;;;;;;
410;@alimashduqi2030;Ora percoyo karo omonganem pak ,sy lebih percaya sama ibu Fadhilah Supari dan jendral Darma;2025-05-18T13:19:12Z;;;;;;;;;;;;;;;;
411;@hedrikgagah-oj7qn;Klo vaksin ini menurut bapak bagus mendingan di ujikan dulu ke pejabat pejabat supaya masyarakat tahu bahwa vaksin itu bagus apa ndak untuk kesehatan;2025-05-18T12:56:52Z;;;;;;;;;;;;;;;;
412;@SudiatiPaulbarangan;Buat presiden prabowo, ingat bangsa kita jadi incaran org barat. Mereka takut perang dengan indonesia namun dengan virus yg kata nya faksin;2025-05-18T11:57:05Z;;;;;;;;;;;;;;;;
413;@SudiatiPaulbarangan;Hati hati amerika antek antek nya banyak di indonesia.   Jgn mau di buat kelinci... Suruh org amerika sama antek antek nya yg pake sendiri;2025-05-18T11:55:13Z;;;;;;;;;;;;;;;;
414;@bonetarore1276;Wkkk..stop vaksin.. Anda&quot;;;;;;;;;;;;;;;;;
415;@KunPifit;RUMUS VAKSIN: DI MANA ADA BILL GATES DISITULAH ADA JUALAN OBAT... DGN CARA MENGELUARKAN DATA BODONG KEMISKINAN... WKKK... INDONESIA MASIH SAJA MAU DI BOHONGI.<br><br><br>MAKANYA JGN PERCAYA BANGET DATA KEMISKINAN YG UJUG2 NONGOL.  ITULAH MENGAPA  LEMBAGA LEMBAGA PBB ITU  TIDAK LAIN HANYA BERKEPENTINGAN NYARI DUIT  DGN MENGELUARKAN DATA MISKIN,  DIA AKAN MENEKAN BANGSA.  JGN &quot;;;;;;;;;;;;;;;;;
416;@alihasanbasri2443;Goblog goblog xu gu;2025-05-18T10:04:05Z;;;;;;;;;;;;;;;;
417;@alihasanbasri2443;Astagfirulloh kamu demi uang membunuh rakyanys;2025-05-18T10:02:42Z;;;;;;;;;;;;;;;;
418;@danangyulianto7742;Saya lebih percaya bu siti fadilah supari,sama sekali ga percaya sama menteri kesehatan yg ini<br>Dia dulu dan semua orang di kemenkes sama sekeluarganya yg divaksin;2025-05-18T09:10:09Z;;;;;;;;;;;;;;;;
419;@EviLatifah-i6t;Lah emang lomba<br>Sapa yang duluan dia yang dapat;2025-05-18T07:43:43Z;;;;;;;;;;;;;;;;
420;@EviLatifah-i6t;Hadeuh blunder dah<br>Kak Rosy bongkar teruuus kak<br>Rakyat menanti biar ngga terbohongi;2025-05-18T07:42:47Z;;;;;;;;;;;;;;;;
421;@Mermaid1050;Saya mendukung vaksin tbc. Karna di indonesia banyak yg terkena tbc;2025-05-18T07:24:14Z;;;;;;;;;;;;;;;;
422;@vooaurel3286;Terserah yg mau atau menolak....yang penting jangan MEMAKSA karena bertentangan dengan UUD HAM.<br>pertanyaannya menang mana UUD HAM VS UUD KESEHATAN OMNIBUSLAW.kita saksikan<br>❤DP(Dharma Pongrekun);2025-05-18T07:16:51Z;;;;;;;;;;;;;;;;
423;@wwnnetrall2114;Setelah ada vaksin TBc...baru saya dengar info kalau tbc sangat bnyak di indonesia🤣🤣;2025-05-18T05:33:50Z;;;;;;;;;;;;;;;;
424;@WahyudiYudi-p7z;Uji cobanya mulai di gibran dan yg pilih prabowo gibran 🎉🎉🎉;2025-05-18T05:33:39Z;;;;;;;;;;;;;;;;
425;@MILLIKABIRRO_EKKAY3Z;Si billget di kuasai iblis  yg ingin melemahkan manusia , ingin menguasai dunia dengan berbagai cara dan berbgai sistem;2025-05-18T05:31:53Z;;;;;;;;;;;;;;;;
426;@Indonesia4Indonesia;❤WASPADA &amp;;;;;;;;;;;;;;;;;
427;@Zonan-ho3cs;KENAPA NEGARA2 KAYA TIDAK MAU, MALAH NEGARA2 MISKIN, KARNA NEGARA2 MISKIN RAKYAT NYA POLA PIKIR NYA DI BAWA RATA2, JADI BISA DI......;2025-05-18T03:59:11Z;;;;;;;;;;;;;;;;
428;@rickyhardesmarbun2512;Harus nya narsumnya ada bapak komjen poldarma;2025-05-18T03:58:44Z;;;;;;;;;;;;;;;;
429;@AunterLumban-wt9qs;MASYARAKAT TIDAK BUTUH VAKSIN WOOIIII, MASYARAKAT BUTUH LAPANGAN PEKERJAAN. APA URGENT nya sih vaksin??? B*go;2025-05-18T03:49:56Z;;;;;;;;;;;;;;;;
430;@ey7231;Vaksin akan menimbulkan penyakit baru di masa tua karena setan mengalir lewat darah anak cucu adam sebab di vaksin ada makluk fasik untuk merusak tubuh yg jarang di ketahui masyarakat umum;2025-05-18T03:18:18Z;;;;;;;;;;;;;;;;
431;@muhamadalifipipin;Bagus harus di kritisi. 😂 Bisa di coba dulu Mentri nya dulu, dan DPR nya dulu. 🎉;2025-05-18T02:40:33Z;;;;;;;;;;;;;;;;
432;@ahmadramdan7948;TUJUAN UTAMANYA DEPOPULASI, TOTAL KONTROL 😭😭😭;2025-05-18T01:30:06Z;;;;;;;;;;;;;;;;
433;@mitututi;Saking otaknya udah tetcuci....vaksin pengen duluan.....gello;2025-05-18T01:27:06Z;;;;;;;;;;;;;;;;
434;@mitututi;Konspirasi yahudi pak....sadar sadar sadar;2025-05-18T01:25:14Z;;;;;;;;;;;;;;;;
435;@mitututi;Diobok obok negara lain ko mau????????????<br>Tanya tuh sm dokter jujur buanyak di indonesia;2025-05-18T01:23:42Z;;;;;;;;;;;;;;;;
436;@AndikaPratama-p2r;Indonesia mendapat hibah dr billgates dgn jumblah yg fantastis,supaya rakyatnya di jadikan kelinci percobaan.logikanya knpa tidak dii coba di negaranya sndri.para dokter gak nyadar.indonesia tempatnya virus dan bakteri kita sdh kebal.....kemenkes RI kaki tangan WHO.ingat dr segala aspek yg ada di indonesia hampir semua di kendalikan oleh elit global.rakyat hrs berani melawan.keluarga dr kemenkes dan pejabat dulu saja yg pertama;2025-05-18T01:06:51Z;;;;;;;;;;;;;;;;
437;@acafitri4081;saya perna terkena covit,tapi saya sembuh dengan cara berolahlaga tanpa di vaksin.kalau anda mau coba vaksin TBC,silahkan unji coba sama keluarga bapak.;2025-05-18T00:52:48Z;;;;;;;;;;;;;;;;
438;@PaymanPalman;Ujung&quot;;;;;;;;;;;;;;;;;
439;@noenff2013;suntikan dulu ke keluarga menkes , rakyat ra butoh vaksin butue lapangan pekerjaan clok koclok;2025-05-18T00:43:15Z;;;;;;;;;;;;;;;;
440;@nurhadis6084;Pak Budi .... kamu itu team setan global. <br>Mba Rosi.... sebaiknya pak Budi kita tarungin dg Ibu Siti Fadilah &amp;;;;;;;;;;;;;;;;;
441;@Philosopher-101;Tubuh Kita Tidak Perlu Vaksin Pak Saya Menolak;2025-05-17T23:11:20Z;;;;;;;;;;;;;;;;
442;@AkunOppo-g9q;Apa jaminan yg dikeluarkan Menkes...yg ada di pemerintahan aja khususnya Menkes yg mencoba dulu....gmn;2025-05-17T22:37:15Z;;;;;;;;;;;;;;;;
443;@EndangPancawati-b3y;Di tes dulu oleh para pemimpin dan Mentri serta keluarganya saja dulu yang mencoba gimana ?;2025-05-17T22:33:14Z;;;;;;;;;;;;;;;;
444;@davadipadwijayanto1571;Oh berati orang ini yg datang dan minta;2025-05-17T21:44:21Z;;;;;;;;;;;;;;;;
445;@Joyraden;Bgs bajingn tngik;2025-05-17T21:43:34Z;;;;;;;;;;;;;;;;
446;@ybkoe99;UI aja nolak kebijakan Menkes;2025-05-17T21:31:22Z;;;;;;;;;;;;;;;;
447;@ybkoe99;Bill Gates targetkan 10 - 15 % pengurangan populasi manusia;2025-05-17T21:30:53Z;;;;;;;;;;;;;;;;
448;@ybkoe99;Bill Gates targetkan 10 - 15 % pengurangan populasi manusia;2025-05-17T21:30:13Z;;;;;;;;;;;;;;;;
449;@ybkoe99;Itu vaksin dulu pak, vaksin sekarang adalah pembunuh. Buktinya tbc jg gak banyak2 amat... Beritanya aja yg tiba-tiba digedekan....;2025-05-17T21:29:22Z;;;;;;;;;;;;;;;;
450;@ZalfaMei;Saya gak pernah percaya<br><br>Rakyat bersama ibu siti fadilah, dharma pongrekeun dan yang lain;2025-05-17T20:52:18Z;;;;;;;;;;;;;;;;
451;@NurhayatiLilis-zn2nb;"Berfikir yg Lurus maka akan tahu mana benar dan salah.<br>Kenapa AMERIKA tidak suruh MEKSIKO, KANADA, UKRAINA, yg lokasinya dekat dg amerika jadi <a href=""http://www.youtube.com/results?search_query=%23babi"">#BABI</a> percobaan VAKSIN bill gate ????? <br>Kenapa harus indonesia yg MUSLIM TERBESAR DI DUNIA yg LETAKNYA sangat jauh dr amerika yg harus jadi <a href=""http://www.youtube.com/results?search_query=%23babi"">#BABI</a> percobaan vaksin ????";2025-05-17T20:28:06Z;;;;;;;;;;;;;;;;
452;@Muslimah-b1o;Intinya tetap INDONESIA TOLAK VAKSIN BILL GATES! TITIK;2025-05-17T20:23:00Z;;;;;;;;;;;;;;;;
453;@rizkiapriliansyah3526;GENOSIDA;2025-05-17T19:36:46Z;;;;;;;;;;;;;;;;
454;@WISEBEING-CNL;Bill Gates itu berbisnis, kl Bill Gates hanya mau menyumbang ya kash aja dananya, orang Indonesia juga bisa bisa membuat vaksin.;2025-05-17T18:26:22Z;;;;;;;;;;;;;;;;
455;@WISEBEING-CNL;Bill Gates itu pebisnis bukan ahli kesehatan.;2025-05-17T18:21:57Z;;;;;;;;;;;;;;;;
456;@aisyahicha7038;Emang anak Dajjal di Indonesia udah keluar, waspadalah rapatkan barisan jangan mau di adu domba. Rakyat harus pintar jangan bloon...;2025-05-17T18:02:06Z;;;;;;;;;;;;;;;;
457;@aisyahicha7038;Bowo masih kucing si mulyono omon omon doang.;2025-05-17T17:57:31Z;;;;;;;;;;;;;;;;
458;@sampahmasyarakat3333;Mana pembuktian saintifiknya...semua jenis vaksin itu kedengarannya saja yg magic, padahal justru merusak sistem imunitas tubuh.;2025-05-17T17:08:41Z;;;;;;;;;;;;;;;;
459;@labeneamatachannel;BANYAK KALI CERITA KALIAN;2025-05-17T16:56:36Z;;;;;;;;;;;;;;;;
460;@obihsolihinchannel;bisnisnya bill gates ya pak;2025-05-17T16:11:13Z;;;;;;;;;;;;;;;;
461;@CaraPlay;GWA GAK SETUJU!! Vaksin apa vaksin ? Loe buka aja lapangan pekerjaan Pak biar Gizi anak bangsa terjamin .;2025-05-17T16:02:19Z;;;;;;;;;;;;;;;;
462;@hokiseluler8657;Buussss apusi tok;2025-05-17T14:50:00Z;;;;;;;;;;;;;;;;
463;@betawi7534;uji coba aja ke kuruptor jgn rakyat Indonesia;2025-05-17T14:46:40Z;;;;;;;;;;;;;;;;
464;@SulissetyokomulyoMulyo;Nyesel milih prabowo;2025-05-17T14:31:32Z;;;;;;;;;;;;;;;;
465;@darmadidarmadi9650;OMON2 CONGRATULATIONS 🎉;2025-05-17T14:20:10Z;;;;;;;;;;;;;;;;
466;@mbahsudarto176;Na,ini odo yang juat obat, berrapa di bayar pak.???.;2025-05-17T14:02:03Z;;;;;;;;;;;;;;;;
467;@sukseslaluduniakhirat9689;DUKUNG MENKES BUDI ADU ARGUMENTASI DENGAN PAK DHARMA AYO!!!;2025-05-17T13:51:39Z;;;;;;;;;;;;;;;;
468;@Joker-v3x4o;Vaksin Mengendalikan covid matamu!!!!<br>Aku gak vaksin sama sekali Alhamdulillah sampe sekarang masih hidup.;2025-05-17T13:40:19Z;;;;;;;;;;;;;;;;
469;@senutsenut234;vaksinnya bilqis suruh nyuntikin di menkesnya saja. gw gk bakal mau divaksin biar vaksin untuk kemenkes saja;2025-05-17T13:36:54Z;;;;;;;;;;;;;;;;
470;@msz4746;Bagian dari negosiasi perang tarif;2025-05-17T13:36:41Z;;;;;;;;;;;;;;;;
471;@ayuningsih738;ganti menkes ,,,,karena antek asing, dan uji cob kelinci nyawa rakyat indonesia;2025-05-17T13:06:29Z;;;;;;;;;;;;;;;;
472;@sobat_cianjur;Goblok rakyat dijadikan seperti tikus percobaan.;2025-05-17T12:53:36Z;;;;;;;;;;;;;;;;
473;@Suratmi27;Istilah Clinicaltrials bukanya studi PENELITIAN ingat PENELITIAN yang MELIBATKAN SUBJEK MANUSIAAA..Berarti vaksin tersebut masih di teliti dan masih dievaluasi...jadi efek setelah VAKSIN TERSEBUT BELUM JELASS KANN???;2025-05-17T12:34:51Z;;;;;;;;;;;;;;;;
474;@fawwazmuadz2278;Clinical trial itu arti nya uji coba !<br><br>Clinical trial itu di luar negeri atas kemauan pribadi tanpa paksaan dgn diberi kompensasi dan asuransi kesehatan jika terjadi side efect ... Di Indo ada gak begitu Pak ???<br><br>Kenapa gak dikucurkan dana negara tuk perbaiki gizi dan lingkungan serta pengobatan rutin hingga sembuh kan cuma buat 100rb s/d 1juta WNI pengidap TBC ... biaya nya tidak nyampe triliunan rupiah tuk itu !?<br><br>Apalagi di tambah dgn dibikin standarisasi nasional pembuatan rumah pribadi yg sehat pencegah TBC !<br><br>Akan lebih bermanfaat bagi seluruh bangsa drpd vaksin yg dibuat orang luar di uji coba ke bangsa sendiri tanpa memenuhi hak asasi manusia, perlindungan kesehatan dan asuransi jiwa jika terjadi trial error apalagi sampai ada unsur pemaksaan dgn persyaratan2/ pembatasan hak hidup seperti vaksin covid dulu itu kan ?!?<br><br>Indonesia Ini Negara Merdeka Bung,<br>Kita bukan Negara Komunis dan bukan pula Negara Kapitalis ... Bangsa Merdeka !!!;2025-05-17T12:33:46Z;;;;;;;;;;;;;;;;
475;@fawwazmuadz2278;Jangan jadi kan rakyat sendiri jadi kelinci percobaan !!<br><br>Temuan Side efek vaksin covid koq gak di buka ... Apalagi produk yg di buat BG ???;2025-05-17T12:16:24Z;;;;;;;;;;;;;;;;
476;@gol3165;Sy ngak percaya ada yg meninggal 2 orang per 5 menit karena tbc;2025-05-17T12:04:58Z;;;;;;;;;;;;;;;;
477;@JayHasFound.;Uji coba itu harus para pemimpin dulu yg di uji coba...pejabat keluarga dan sanak saudara nya dulu yg di uji coba.sbb klu memang para pemimpin yg sekayi itu pemimpin yg melindungi bawahan nya.jadi kumpil kan semua pejabat jadi kan kelinci percobaan.demi bawahan mereka harus pasang badan...🇮🇩🇮🇩🇮🇩🇮🇩;2025-05-17T11:52:31Z;;;;;;;;;;;;;;;;
478;@iwanw3014;Hitungan dari mana setiap 5 menit 2 orang meninggal krn TBC jangan gunakan data asumsi sj. Seharusnya depkes melakukan penyuluhan atau meningkatkan kembali program  pola hidup sehat, rumah sehat dll;2025-05-17T11:51:55Z;;;;;;;;;;;;;;;;
479;@Gawatdarut;Jgn percaya pemerintah krn pemerintah skrg adalah boneka jakarta.;2025-05-17T10:57:55Z;;;;;;;;;;;;;;;;
480;@maxiseusbakti1224;Yang ngomong juga belum tentu mau di faksin.;2025-05-17T10:52:09Z;;;;;;;;;;;;;;;;
481;@agusramdan6018;Kalau gk suksesss?;2025-05-17T09:34:20Z;;;;;;;;;;;;;;;;
482;@agusramdan6018;Tapi kok kami yg harus jadi kelinci percobaan, kompensainya apa paaak???;2025-05-17T09:32:14Z;;;;;;;;;;;;;;;;
483;@akayone1150;Di coba sama para pejabat dan pemeritah blm tentu juga yg di sutik kan kepara penjabat vaksin  TBC , mugkin yg di sutik vit   ,uda gak percaya sama pemerintah;2025-05-17T09:11:39Z;;;;;;;;;;;;;;;;
484;@akayone1150;Jgn pada mau sutik vaksin  bisnis lagi uda gak percaya;2025-05-17T09:08:43Z;;;;;;;;;;;;;;;;
485;@SamIduy;Omon koson;2025-05-17T08:10:36Z;;;;;;;;;;;;;;;;
486;@broanton7911;Bos...bs tunjukin deh ente divaksin;2025-05-17T05:44:28Z;;;;;;;;;;;;;;;;
487;@idawirasno661;"Ah..saya 71 thn, suami 80 thn sehat2 saja, padahal suami dan putri2 saya penderita asma sering batuk (apalagi cuaca sedang ganti2 seperti sekarang ini) sering kumat.<br>TBC biassnya terjadi krn kurang gizi, lingkungan buruk, lebih baik di beri pengertian utk hidup sehat dan buka sekolah2 yg murah spy rakyat makin cerdas sehingga nantinya tau bagaimana hidup sehat.<br><a href=""http://anak.art/"">Anak.ART</a> saya perokok berat, suka begadang, hidup tdk sehat, pernah kena TBC, di obati 6 bln sembuh , padahal di kampung dan dia bilang ikut ngrawat, engga ketularan, tolong terangin pak menkes !";2025-05-17T05:30:03Z;;;;;;;;;;;;;;;;
488;@asmharmaulana6011;Orang sehat mau dipasin, tololl,, mudahn kena AZABB pemipn Zhalim..aminn..;2025-05-17T05:28:50Z;;;;;;;;;;;;;;;;
489;@greenforce950;Opini dilontarkan, dinarasikan, di eksekusi,,, taek,,,;2025-05-17T03:51:02Z;;;;;;;;;;;;;;;;
490;@Ronal-t3c;Saya MENOLAK VAKSIN TBC;2025-05-17T03:50:44Z;;;;;;;;;;;;;;;;
491;@greenforce950;Kabinet omon omon,;2025-05-17T03:49:06Z;;;;;;;;;;;;;;;;
492;@mariaerni842;RAKYAT WAJIB MENOLAK DIVAKSIN TBC SEBELUM PRABOWO DAN SEMUA MENTERI2NYA BESERTA KELUARGA BESAR MEREKA MASING2 DIVAKSIN TERLEBIHDAHULU;2025-05-17T03:23:01Z;;;;;;;;;;;;;;;;
493;@tinsugarwati2493;Anak2 pejabat dulu yg di vaksin, anak anggota DPR, anak mentri   dll 👍👍👍👍👍;2025-05-17T01:14:12Z;;;;;;;;;;;;;;;;
494;@HerlinNuralita;Cm mau bilang ..... Jahat.;2025-05-17T01:09:52Z;;;;;;;;;;;;;;;;
495;@riskikaanni6633;Kelak engkau dimintai pertanggungjawaban dihadapan Allah pak Mentri..hujjah apa yg akan engkau sampaikan  atas apa yg telah.engkau putuskan.;2025-05-17T00:36:12Z;;;;;;;;;;;;;;;;
496;@alakadarnya7810;kalian gk usah sok peduli kesehatan rakyat! rakyat bisa mnntukn nasib dn kesehatannya sendiri!;2025-05-16T23:04:07Z;;;;;;;;;;;;;;;;
497;@CALONTOPSKOR;Tailu;2025-05-16T20:49:47Z;;;;;;;;;;;;;;;;
498;@Kabarpolitik1105;Rakyat jadi korban Funding Asing Terus ...;2025-05-16T18:16:47Z;;;;;;;;;;;;;;;;
499;@nurulhikmah8178;Padahal sangat bagus sekali pertanyaan mbak Rosiana yg mewakili pertanyaan kami ttg vaksin ini, namun tidak ada satupun jawaban dari pak menkes yg terjawab dan memuaskan. Sangat dicurigai pasti ada kepentingan global;2025-05-16T15:57:37Z;;;;;;;;;;;;;;;;
500;@TimbulTamba-p5w;Menkes asal ngomong aja,kamu dulu di uji coba,kalau mematikan kamulah duluan mati.;2025-05-16T13:47:29Z;;;;;;;;;;;;;;;;
501;@TimbulTamba-p5w;Menteri bodok;2025-05-16T13:44:22Z;;;;;;;;;;;;;;;;
502;@denyaagustin2468;Trima kasih pak Putin,karena invasimu ke ukraina,,drama pandemi akhirnya berakhir.;2025-05-16T13:35:40Z;;;;;;;;;;;;;;;;
503;@anita99799;Presiden sama bawahan pejabatnya aja pak yg divaksin biar lebih sehat lagi badannya biar lebih kuat memajukan negara 😊;2025-05-16T13:21:57Z;;;;;;;;;;;;;;;;
504;@salimdarojat9164;Indonesia di sama kan dengan Malta oleh bil gates 😅;2025-05-16T13:08:31Z;;;;;;;;;;;;;;;;
505;@acafitri4081;uji coba saja sama mentrinya.;2025-05-16T13:01:40Z;;;;;;;;;;;;;;;;
506;@AhidCoy;Rakyat indonesia belum ada dalam berita,mati akibat TBC. Semua hanya pola pemerintah yang mengada ngada supaya rakyat jadi percobaan vaksin;2025-05-16T11:40:20Z;;;;;;;;;;;;;;;;
507;@alfashpoetra5093;Saya tak percaya dengan omongan Menkes diatas.... ☝️;2025-05-16T11:38:12Z;;;;;;;;;;;;;;;;
508;@agustri4576;"MAKANYA...JADILAH RAKYAT DI NEGERI MISKIN/BERKEMBANG LEBIH SEDIKIT MIKIIIIR (MINIMAL MIKIR APAPUN YG BAKAL TERJADI TETEP KELUARGA/ORANG TERDEKAT PILIHAN UTAMA YG HARUS DI JAGA/DI LINDUNGI)...<br><br><a href=""http://www.youtube.com/results?search_query=%23waspada"">#WASPADA</a> DAN TETAP SENANTIASA WASPADA..!!";2025-05-16T10:10:27Z;;;;;;;;;;;;;;;;
509;@DwiWati-su1nm;Ulo sowo;2025-05-16T10:00:23Z;;;;;;;;;;;;;;;;
510;@AimanNurrohman-t5s;Preeettt😂;2025-05-16T09:43:39Z;;;;;;;;;;;;;;;;
511;@AmelTiara-zz5lk;Contoh vaksin.orang fluu d bilang Corona..nanti besok orang batuk d vonis TBC..bikin susah aja pak..manusia pasti mati pak..tiap menit tiap jam dan tiap hari pasti ada orang yg mati.tapi bukan karna TBC.;2025-05-16T09:10:48Z;;;;;;;;;;;;;;;;
512;@AmelTiara-zz5lk;Intinya skarang itu pak.lapangan pekerjaan.upah yg layak..biar kita ini bisa makan enak..buat apa vaksin yg ujung ujung nya kita d suruh bayar..janga slalu d takut takuti.;2025-05-16T09:04:24Z;;;;;;;;;;;;;;;;
513;@Adzkia6708;Tbc banyak menjangkiti negara miskin,lalu..<br>World bank mengeluarkan data indonesia negara miskin,selanjutnya..<br>Bill gate datang menetapkan indonesia sbg uji coba.<br>Hmm,, kayaknya memang sudah terencana;2025-05-16T09:03:30Z;;;;;;;;;;;;;;;;
514;@MasKuri-j4y;Ini bagemana ada vaksin lagi dulu dah ada mengaoa mau di ada kan vaksin lagi rakyat dah semua vaksin dulu 4 kali vaksin mengapa rakyat mau di vaksin lagi tuk apa ini vaksin lagi ni rakyat masarakat dah gak mau lagi vaksin;2025-05-16T08:59:09Z;;;;;;;;;;;;;;;;
515;@atthayaraishakids7390;Faksin memperbanyak kebodohan dengan cairan melemahkan fungsi berpikir otak... Jadi gak maju maju negara ini;2025-05-16T08:23:21Z;;;;;;;;;;;;;;;;
516;@ernisundari2466;Saya gak vaksin Covid ...sehat2 aja ya...TBC kan Indonesia bisa atasi..kenapa hrs dari asing..???..uji coba lagi...masyarakat dah trauma dgn vaksin...dipaksa2...ditakut2 in..gak boleh ini itu..stress..kapan rakyat bisa merdeka...silakan kalau mau vaksin tapi jangan paksa2 kalau gk mau...apakah karena hibah??;2025-05-16T07:13:16Z;;;;;;;;;;;;;;;;
517;@bayusidojoyo5725;Tolak vaksin pokoke... 😊 ra butuh;2025-05-16T07:10:17Z;;;;;;;;;;;;;;;;
518;@mahmudlagunyaokbangatgakay8836;Bener kata bu siti fadilah,bapak ini bukan dokter jd jgn ngomongin masalah farmasi dan kesehatan.<br>Indonesia ini bukan negara miskin pak.;2025-05-16T07:05:07Z;;;;;;;;;;;;;;;;
519;@WahyuniBaruu;Jgn percaya ucapan yg belum terbukti .paksin dlu seluruh pejabat dan kedokteran baru masyarakat;2025-05-16T06:58:16Z;;;;;;;;;;;;;;;;
520;@kissanakmarafifmaulana314;Ayo pak menkes jadilah orang pertama kali yang mencoba vaksin TBC,rakyat pasti setuju.. 👍;2025-05-16T06:43:56Z;;;;;;;;;;;;;;;;
521;@radendoni2679;Dia di Tes Isinya paling di ganti Vitamin ..bukan vaksin yang dari BG .;2025-05-20T00:42:04Z;;;;;;;;;;;;;;;;
522;@agniguntursugito7684;Paling isinya air​@@radendoni2679;2025-05-23T00:37:51Z;;;;;;;;;;;;;;;;
523;@samuelyeremiamuliabaskhara20;Iya bener ​@@radendoni2679;2025-05-23T02:32:56Z;;;;;;;;;;;;;;;;
524;@Fauzanmemetv;Setuju bgt berikut jajarannya secara live;2025-05-29T03:47:27Z;;;;;;;;;;;;;;;;
525;@imamdaroi1627;Pdhl tujuannya mengurangi populasi penduduk miskin dunia;2025-05-16T06:42:19Z;;;;;;;;;;;;;;;;
526;@luhungkarlo7129;Yes Indonesia di kesehatan sangat mudah di jadikan alat dunia untuk rakyat nya di jadikan kelinci percobaan dengan segala alasan pembenaran, akan tetapi mengapa di saat bill gate datang? Murah sekali mental Menkes dan jajaran nya bila rakyat di jadikan kelinci percobaan;2025-05-16T06:30:25Z;;;;;;;;;;;;;;;;
527;@AJIKSukada-p6h;Bgs pembohong.....;2025-05-16T06:18:30Z;;;;;;;;;;;;;;;;
528;@AJIKSukada-p6h;Ui bisa saja bohong ..karena sudah dapat cuan...Bgs saja vaksin dulu  nanti kalo terbukti baik baru rakyat...;2025-05-16T06:17:48Z;;;;;;;;;;;;;;;;
529;@pujionoono4901;Silahkan yg di vaksin para mentri, pejabat DPR &amp;;;;;;;;;;;;;;;;;
530;@syafrirazak-iv9hj;Lebih percaya Ibu Siti Fadilah, ahli dibidangnya.;2025-05-16T05:59:29Z;;;;;;;;;;;;;;;;
531;@adipat9663;Kenapa ga di coba di as saja ya...;2025-05-16T05:48:26Z;;;;;;;;;;;;;;;;
532;@rayasaraya1;Kemenkes usa dan eropa menolak yg mau cuma indo dan afrika  , agak laen;2025-05-24T19:02:13Z;;;;;;;;;;;;;;;;
533;@Randiazuro.89;Bodoh ya pemerintah Indonesia 😂😂😂😂;2025-05-16T05:41:31Z;;;;;;;;;;;;;;;;
534;@asyharibudiman;TBC masalah lingkungan.<br><br>Spesialis Paru sudah banyak, puskesmas layani pasien TBC juga sudah bisa, buat apalagi vaksin (mikrobakteri-asal Afrika?) disuntikkan ke manusia SEHAT?.<br>Anak-anak kelahiran &#39;;;;;;;;;;;;;;;;;
535;@burhanburhanudin7543;yg di jelaskan mnteri itu benar,tapi ndak nyambung,wong materi bahasanya kenapa kok mau rakyatnya di jadikan kekinci percoba&#39;;;;;;;;;;;;;;;;;
536;@belawanSMD;Kalau nt masyarakat tdk mau di vaksin tdk boleh naik pesawat dan kapal laut kan anjing kalian itu;2025-05-16T04:55:16Z;;;;;;;;;;;;;;;;
537;@ndaffa85;Keluarga menkes sama pejabat2 pemerintahan aja yg jadi uji coba vaksin kalo bermanfaat baru ke rakyat.;2025-05-16T04:10:59Z;;;;;;;;;;;;;;;;
538;@trizartha168;Aneh orang sehat koq dipaksa hrs menerima vaksin..rakyatnya di korbankan buat uji coba.knp ga uji coba ke si pencipta vaksin nya dulu aja;2025-05-16T03:28:35Z;;;;;;;;;;;;;;;;
539;@Luke7L;Prinsip saya : tidak akan menerima vaksin apapun. Apa iya Tuhan menciptakan tubuh manusia begitu rentan, rapuhnya sehingga harus di vaksin begitu banyak, kasian bayi2 kita. Yg penting jaga asupan gizi, gaya hidup sehat, kesadaran akan kesehatan tubuh.;2025-05-16T02:35:01Z;;;;;;;;;;;;;;;;
