id;username;text;created_at
774;@noerfauziofficial478;vaksin kedunguan, penjilatan, dan kepalsuan ada gak pak?...ini yang harus kita luncurkan. biar indonesia semakin di depan.;12/05/2025 08:05
775;@sipenggemar2007;kita dorong bos menkes+keluarga dan jajarannya ini jadi kelinci percobaan pertamanya dan kita suport dan sangat setuju. keren ga tuh jadi tikus putihnya ????;12/05/2025 07:58
776;@pejuangreceh9123;100rb tiap thn korban tbc data darimana, situ sendiri yg bikim data, tinggal diketik 100rb org, jgn percaya hoax itu????;12/05/2025 07:34
777;@pt.karuniapharmindosejati1231;Kel Menkes aja yg buat percobaan.....klo hasilnya bagus its oke....tapi rakyat hrs lihat transparan..sudah gak usah OMON omon panjang.....<br>??ù???ù???ù?;12/05/2025 07:34
778;@rakyatjelata7620;pling ada uang pelicin buat pejabat2 indonesia spya bs negaranya dijadikan uji coba vaksinnya. Mn mngkin tu yayasan bill gates tdk ada agenda tersendiri buat vaksin tsb. Klu tdk nyari profit psti ada tujuan lain yg terselubung ingin didapatnya dr buat vaksin tsb ke negara2 miskin. Dunia jg sdh tau klu indonesia no 1 pjbt2nya gampang disuap utk melanggar aturan mk itu mereka suka ke indonesia utk buat percobaan.;12/05/2025 07:34
779;@pt.karuniapharmindosejati1231;....uji coba hanya untuk monyet dan tikus..bukan rakyat Indonesia.......hadehhh??ù???ù???ù???ù?????????????<br>.;12/05/2025 07:32
780;@ariwijaya4023;Sangat bodoh jika negri ini mau dan bersedia di jadikan  kelinci percobaan sebuah produk, padahal tidak pernah sekalipun di dilibatkan dalam proses pembuatannya. Hanya karna 159 juta us dolar yg mereka berikan, menjadikan  kau tunduk dan seolah- olah mengemis kpd mereka.;12/05/2025 07:11
781;@edynduy9389;Kelinci percobaan ..<br>Goblog..;12/05/2025 07:06
782;@tias4086;Pak menkes lebih baik anda cari solusi lahan kerja utk korban phk, jgn kasi akses utk asing;12/05/2025 06:05
783;@galingbayezid6364;Manusia ga perlu vaksin, yang penting jaga pola hidup sehat... <br>Krn ditubuh kita sudah ada sistem kekebalan template...;12/05/2025 06:01
784;@mahonimahoni845;Vsksin tbc kan udah waktu anak2 saya bayi dijadikan uci coba apa lagi ini rakyat;12/05/2025 04:58
785;@kangharjoareksuroboyo7007;Sebagai penyeimbang undamg ahli virus virologi. Keterangan salah menkes covid membunuh bukan itu virus biasa. Propaganda kompas tidak sadar?;12/05/2025 04:18
786;@pas411;BENCANA DI DEPAN PINTU RUMAH MU.WASPADAAAAAAA;12/05/2025 01:38
787;@samueltampubolon6825;Untuk Mentri nya aja itu vaksin;12/05/2025 01:00
788;@Sofiyana807;"Dari jaman nenek moyang gak ada yg namanya vaksin<br>Toh para nenek moyang nusantara dulu sehat2 semua &amp; umurnya lebih panjang dari manusia sekarang<br>Ada udang dibalik batu...gk lama lagi bakal plandemi...";12/05/2025 00:54
789;@Paiman-th2lj;Beda lh jmn dulu mkn sehat semua  jgn di samakan jmn sekarang serba micin serba racun jjmn sekarang kurang olah raga jmn dulu kemana2 jln kaki;14/05/2025 15:50
790;@CahAngon-u2l;Peduli amat dg indonesia.. noh pecandu narkoba gelandangan  di kensington di atasi..;12/05/2025 00:35
791;@hendrawijaya8485;"&quot;Dinegri Konoha &quot;<br><br>Kasih makan tu vaksin ke anak anak mentri dulu pak...<br><br>Jangan karna kalian yang makan dana hibah ,yang ditilep  para pejabat konoha ..<br>Eh anak orang yang kalian tumbalkan????";12/05/2025 00:32
792;@bernardtiki6126;Sadar Pak budi, Sayangilah Negeri ini, bukan globalis. <br>Jng uji coba vaksin di negeri tercinta kami. Kami menolak keras.;11/05/2025 23:57
793;@extraordinary_chanelchanel7373;Aku juga sama,kenapa harus orang miskin,jobain dulu sama orang kaya;12/05/2025 05:35
794;@Direkturngatur999;Gasadar lah, org udh dibayarr????????;12/05/2025 09:51
795;@akhtarchannel8429;Hanya yg maha kuasa yg tahu. Kalo orang punya kexerdasan tapi gak bekerja dan tugasnya membohongi orang maka tunggu ajab alloh sangat pedih;11/05/2025 23:24
796;@nurnienurniepky;Pak tolong dulu uji coba nya di kluarga Pian  pak ai lah.;11/05/2025 23:17
797;@axlsmgSmg;Lagi sakit2 nya mikir cara untuk bertahan hidup di Indonesia, datang pula lagi cobaan gini nyawa dijadiin sebagai kelinci percobaan. Negara macam apa ini?? Lawak????;11/05/2025 23:15
798;@Laniwati-v8b;Seharusnya yang dipilih jadi menteri kesehatan seorang dokter yang mengerti kesehatan,dan yang perduli dengan rakyat, bukan malah menjual rakyat demi uang,dengan berbisnis dari vaksin,dan rakyat jangan tertipu dengan alasan pemerintah;11/05/2025 23:13
799;@draktiviar6953;Mantab.kerjanya meng acak2 kerja dokter, yg tidak sepaham diberhentikan, dimutasi..... Padahal pakar kesehatan itu ber tahun - tahun lo sekolah/ mendidik bagaimana bisa membantu orang sakit.;12/05/2025 06:23
800;@imajepara1947;penjajahan gaya baru senjatanya vaksin si billgets..???õ???õ???õ;11/05/2025 23:13
801;@eaglepp799;"Omongan nya sales si mata 1 ???? gedabrus<br><br>Masyarakat jangan percaya sama vaksin pemusnah massal ..<br><br>Vaksin nya Suruh minum sendiri sama sales&quot; pejabat, dokter dan para koruptor<br><br>Kalian sehat dan kalian bukan kelinci percobaan agenda gerombolan si mata 1 ????";11/05/2025 23:13
802;@KALALATV;"<a href=""https://www.youtube.com/shorts/h0vAWIj0OKc"">https://youtube.com/shorts/h0vAWIj0OKc?si=iw_-FDhoj-hCY0ob</a> rutin kinsumsi  MADU ASLI, MENINGKTKAN IMUN TUBUH DAN CEGAH BERBAGAI VIRUS";11/05/2025 22:49
803;@DAVIDBIMASAKTI-md3ur;"SAYA SDH MENGETAHUI MAKANYA DIRIKU TAK PERNAH DIV4XZ1N DARI AWAL SAMPAI AKHIR OLEH AGENDA ASING KARENA MALAIKAT TUHAN BESERTA KU &amp;  DIDIRKU ADA KEKUATAN ANUGERAH ALLAH UNTUK MELIHAT KEDEPANNYA DAN MELIHAT BENDA-BENDA YG MENGANCAM ATAU BERBAHAYA MAKANYA SEBELUM VIRUS MENYEBAR FIRASAT DIRIKU HARUS PULANG LEBIH DILU SEBELUM LOCKDOWN &amp; TEPAT BEBERAPA BULAN THN KEDEPAN INI MIRIP KEJADIAN ZAMAN COVID CORONA KIRANYA KITA TETAP DEKAT KEPADA ALLAH BERDOA &amp; BERJAGA-JAGA SRBAB WAKTU NYA SUDAH SINGKAT ALLAH MAHA MELINDUNGI AMIN. MENYELAMATKAN HIDUP JIWA-JIWA AMIN???è.";11/05/2025 22:46
804;@Altam-gc9ed;Setuju, lagian penyakit itu lawannya imune kita, kalo imunenya sehat berarti tubuh kita kuat lawan penyakit tersebut. Jadi ra usah vaksin uji coba, uji coba,;14/05/2025 11:56
805;@HarisDriverlintas;setuju kematian hanya Tuhan yg ngatur bukan tergantung dari penyakit TBC. apa vaksin TBC manusia tidak akan mati ini saatnya perang Dunia bukan lagi perang negara. La haula WA la quwwata illa billah...;14/05/2025 20:54
806;@masjrong5885;hidup mati kita dari yg mahakuasa bukan dari pemerintah.itu bisnis haram yg menekan rakyat.;15/05/2025 09:36
807;@chamimchamim1019;Jaman covid sakit flu biasa masuk RS tentu dikovidkan dan meninggal di RS;16/05/2025 20:29
808;@LelaLeli-c2v;Kalau mau uji coba vaksin TBC yang pertama kali pakai presiden RI dulu, terus pejabat pejabat elit, DPR dll. Kalau tidak ada masalah baru bagi ke rakyat.;11/05/2025 22:33
809;@noerfauziofficial478;dan yang nyuntik adalah rakyat sendiri biar tidak ada dusta;12/05/2025 08:09
810;@AvevDoy;Rakyat yang Nerima bansos dlu enak banget langsung k rakyat;12/05/2025 18:05
811;@aisuartini5864;Penyakit TBC ...coba anjuran atau larangan untuk merokok saja untuk mencegah TBC dan penyakit lainnya mau ga...klu memang serius mau rakyatnya sehat...bukan mensukseskan program asing cari cuan;11/05/2025 22:12
812;@martinarande4667;Mana ada tbc dulu mungkin ada sekarang tidak ada lagi, masak vaksin dipaksakan ini tidak beres;11/05/2025 22:06
813;@putraceper7574;Biar apa coba rambutnya di ungu alay;11/05/2025 21:56
814;@prune3361;wawancara mantan menkes siti fadilah supari donk, baru gw percaya;11/05/2025 21:51
815;@ainifaida8906;Evisiensi eiiiiiiiiiiiiiiiii;11/05/2025 21:44
816;@andreasabidin1701;"Bill Gates dan WHO telah menciptakan?ˇ pandemi berikutnya, yang akan segera melanda pemerintahan di dekat Anda pada tahun 2025. Johns Hopkins Center for Health Security bekerja sama dengan Organisasi Kesehatan Dunia (WHO) dan Bill &amp; Melinda Gates Foundation mengadakan / memproduksi?ˇ <br>pandemi lainnya di Brussels, Belgia, pada tanggal 23 Oktober 2022. Fenomena ini dijuluki SEERS, Sindrom Pernapasan Enterovirus Epidemi Berat 2025. Anda siap?<br><a href=""https://www.youtube.com/watch?v=Qk9Nd4uhJQg"">https://youtu.be/Qk9Nd4uhJQg?si=gV3G4Oz5D9qSvuBW</a>";11/05/2025 21:41
817;@ModiModi-kg1zl;MENKES HOAK;11/05/2025 21:24
818;@ModiModi-kg1zl;YANG DI UJI COBA ANAK2 PARA PEJABAT JANGAN RAKYAT. RAKYAT GAK TAU APA2;11/05/2025 21:23
819;@nanabasuki6288;Rencana buruk untuk mnghancurkan rakyat indonesia melalui vaksin atau dg cara apapun oleh pr pejabat indonesia dan elit global, semoga dihancur leburkan, dicerai beraikan oleh Alloh SWT. Aamiin;11/05/2025 21:13
820;@radityajehan4269;TOLAK VAKSIN;12/05/2025 15:18
821;@radityajehan4269;TOLAK VAKSIN;12/05/2025 15:18
822;@ellyranty8917;"Hasbunallah wani&#39;mal wakil ni&#39;malmaula wa ni&#39;mannasiir";12/05/2025 16:04
823;@Jafarnasir-n4r;Demo besar bakal terjadi di Jakarta, ini tidak main2 rakyat sudah muak dengan sikap pemerintah. Apalagi zaman pak Bowo orangnya macam kena angin.;11/05/2025 21:10
824;@farhana-1887;Mana to yang meninggal krn TBC ?  Kok jutaan meninggal .. mana ? Saya kok nggk pernah denger jutaan orang meninggal karena batuk TBC;11/05/2025 21:08
825;@diwanhardiansah5582;setuju tapi yg di vaksin pejabat sama dokter;11/05/2025 21:06
826;@meysha_566putriii44;betul yg di vaksin dr tenaga kesehatan sm semua pejabat;17/05/2025 07:40
827;@dimasadi3923;Naah iku yg paling bahaya mereka menarget populasi yg banyak kan..bs jd..soal dari AS menerbitkan Travel Warning ke Indo..berarti mereka mau menyebarkan Virus TBC terus buat Vaksin ny begitu yaa..laah knp g d uji coba d warga AS sendiri bs jd ingin melakukan yg tdk baik terus yg akan bertanggung jawab penuh siapa yaa..TBC iku bahaya luuh Kak seperti Virus HIV yg belum ad obat ny;11/05/2025 20:46
828;@iskandardian8056;kau kan bujan dokter tau apa kau soal kesehatan....jgn kau kira rakyat ini bodoh semua suntik kan aja ke keluargamu dulu...menkes paok;11/05/2025 20:43
829;@iinridowati997;Masyarakat indo jd kelinci percobaan. Rakyat sdh dijual;11/05/2025 20:28
830;@HendraLpg-l1h;Ngoceh aj lu;11/05/2025 20:26
831;@Gaada1739;Kebijkn gila lg by R8;11/05/2025 20:25
832;@Gaada1739;"Vajsin TBC bkn pandemi....ogah bgt dpaksa vaksin tanpa regulasi/SOP yg jelas gkn klo ada efek negarip nya spt vaksin aztra zeneca/vaksin covid 19/kejang2 ,bdn lebam biru ,&amp; tewas";11/05/2025 20:24
833;@Sautbungaran;Apakah ini yg dimangsut pembinasa keji dalam Alkitab? Kristen disuru harus berhikmat tentang tanda tanda ahir jaman..;11/05/2025 20:17
834;@rollinghillsslo;Bukan. Tapi salah satu alat pendukung sistem finalsial baru kl ada isi nanoteknologinya.;14/05/2025 10:31
835;@NazwaZahratunnisa-j1i;Bapak aja duluan suntik live di youtube biar masyarakat tau efek nya .;11/05/2025 20:16
836;@elzhilanarsy;Yaudah duluan pak;11/05/2025 20:15
837;@ayooprint776;Aneh negara ini orang sehat digangggu, dn menoalak pun g bisa;11/05/2025 20:06
838;@suwardiwardi7821;gak tau mau komen apa  dulu waktu covid  banyak yang menjadi korban vaksin ada yang struk dan tidak ada yang bertanggung jawab  ini menkes  mau menjadikan rakyat percobaan lagi   jangan korbankan rakyat sendiri pak   semakin kesini semakin amburadul negriku;11/05/2025 19:24
839;@barrahanief;Ini maksud nya gmn sih, vaksin tbc kan udh setiap bayi baru usia sebulan divaksin bcg. Trus ini uji coba vaksin tbc yg gmn;11/05/2025 19:18
840;@princessanineveh;Yg ini karna terima uang dr bill gates eh maksudnya bantuan dr bill gates.;12/05/2025 15:38
841;@makmurjaya-du8zi;Saya sebagai penyintas TB sdh pernah rasakan sakitnya.. batuk berdarah.. badan kurus.. nafas sesak.. tetangga saya ada yg meninggal gara2 penyakit TB. pengobatan saya 9 bulan.. obat tiap hari diminum.. tak boleh putus.. terimakasih untuk para petugas kesehatan (puskesmas/RS) BB kembali normal.. Rokok saya stop total .. kembali hidup sehat.. jangan malu/takut untuk periksa bila ada gejala. penyakit no 2 paling mematikan di Indonesia. Alhamdulillah masih diberi kesempatan hidup sehat.;11/05/2025 18:49
842;@lia00998;Alhamdulillah ????;16/05/2025 18:44
843;@babyfrizzshop8718;Mulai Lagi Omong Kosong Negri Ini.. Mau Cipta Kondisi Lagi...<br>Problem ,Reaktion ,Solution...<br>Terus Aja Begitu Polanya...<br>Kami Rakyat Terus Yg Jadi Korban...<br>Dari Permainan Busuk Para Elite Global....???õ;11/05/2025 18:47
844;@Server_Error_404;"jangan vaksin, vaksin covid banyak yg mati karena pembekuan darah karena struk &amp; jantung mendadak, apalagi vaksin sekarang mau di sebar ???? ngaka<br><br><br>covid kemarin saya tidak vaksin 1 pun masih tetap hidup";11/05/2025 18:37
845;@panembahansenopati2267;Inti nya kami percaya ibu siti Fadilah Supari, jgn percaya dgn menteri yg background nya seorang bankir;11/05/2025 18:34
846;@errynuristi837;Senjata biologis, jangan diijinkan, semoga Allah SWT mengahzab dan membinasakan semua pimpinan n orang orang fasik, zalim di negeri ini;11/05/2025 18:30
847;@asalchannel5319;Mentrinya masih dia lagi ya ancur2an lagi bisa terjadi, dia keliatanya aja baik tapi antek asing sangat berbahaya bisa dibikin plandemi lagi negara kita;11/05/2025 18:15
848;@sufi2277;Yg mulutnya berlunur madu biasanya...???;18/05/2025 14:17
849;@bapunadu;Aduh vaksin apa lagi ini? Bodoamat sama vaksin apapun. Moga2 di laknat lah kalian yg membuat rakyat menderita ???õ;11/05/2025 18:06
850;@AndreHutasoit-f4e;Yahudi dan skutunya mau menghabisi rakyat indonesia dngan berbagai cara.mrwka itu menanam chif lewat vaksin.waspada wahai saudra2ku.;11/05/2025 18:01
851;@akard4953;Itu menurut menkes,tapi kedoknya ditutupin spy bill gates diterima indonesia,lihat aja nanti seperti.;11/05/2025 17:27
852;@ayuyulianis9940;Setiap yang bernyawa pasti akan mati pak...gak perlu di vaksin..tidak boleh memaksakan kehendak kepada rakyat;11/05/2025 17:14
853;@IyanLahuda-b2w;Sebegitu nya membutuhkan anggaran sampe sampe mau jadikan rakyat sebagai alat uji coba????????????;11/05/2025 17:04
854;@Santo-rr4vn;Kalau kita tidak mau uji coba vaksin ini tahu sendiri kan apa yg akan MEREKA lakukan?;11/05/2025 17:03
855;@FrediSm62-i2q;Iya mrk buat uu n aparat2 ditugasi unt mengintimdasi mrk yg g mau vaksin, cb cari account nya dharma pongrekun. Ini adalah kejahatan elite global yg krn kayaraya men cari2 negara yg org2 nya mdh diSUAP;12/05/2025 21:11
856;@dudu_games_ok;Indo bikin UU kesehatan 2023 jika menolak denda 500jt asem kan dari Jokowi disahkan wowo menjalankan;14/05/2025 06:27
857;@bisnispemulachannel7137;Indonesia dianggap manusia bodoh sama elit elit dunia. Kasi uang kasi jabatan plus ancam perang sudah bisa mereka kendalikan sesuai kemauan mereka. Meskipun menjadikan rakyat sendiri tikus tikus percobaan elit elit global.;11/05/2025 16:21
858;@bisnispemulachannel7137;Jgn sampai vaksin jd senjata yg menurunkan kecerdasan generasi penerus bangsa yg kemudian jadi peliharaan elit global. Krn pernah ad isu akan dipasang chip ke tubuh manusia agar manusia serakah global bisa melakukan apapu terhadap umat manusia. Terlepas benar tidaknya tp makin kesini makin iya kemungkinan nya.<br><br>Berpa harga tes vcr tes korona kmrin kmrin terlalu tinggi dan rakyat lagi yg rugi. <br><br>Kementerian kesehatan fokus dulu dengan etitude dokter yg skrg makin bejat. Memerkosa pasien melecehkan pasien. Kuliah kedokteran mahal kmi menyaksikan di media media bagai mana dokter spesialis junior diperas dibuli dijadikan babu hingga ad yg keluar bahka ad yg meninggal. Belum lagi biaya RS yg bombastis. Berobat dRS sekian hari bisa nguras keuangan keluarga pasien sangat dalam. Bnyak yg akhirnya berobat keluar negeri krn slain lbih murah pelayanan ramah dan berkualitas. <br><br>Sistem pendidikan dokter dan RS yg jadi PT berkedok RS (nyari untung besar). Ini jauh lebih parah dr TBC. <br><br>TBC berbahaya tapi jauh berbahaya pelayanan buruk dan mahal RS, Sistem pendidikan dokter yg gk ngotak.;11/05/2025 16:15
859;@AnggaArwansyah;SUNTIKAN VAKSIN KE PARA ANGGOTA YG MENERIMA UANG JNGN RAKYAT JELATA YG DIJADIKAN KELINCI PERCOBAAN;11/05/2025 15:55
860;@TeknologiSimple;Halah;11/05/2025 15:51
861;@draktiviar6953;Bagus mendengar pakar yg ahli dibidangnya dari pada ini.;11/05/2025 15:32
862;@paulbuulolo5730;TBC bisa kok terobati oleh obat?˝ yg ada di tanah air sampai saat ini.<br>TBCnya jangan?˝ yg buat adlh Bill Gates beserta Covid 19 kemarin.<br>Lalu dibuat vaksinnya sendiri agar laku vaksinnya.<br>Virus komputer dan anti virusnya kenapa ada?? Analoginya seperti itu;11/05/2025 15:27
863;@ministry3097;Saya gak setuju vaksin ini di ujicoba di Indonesia, ini permainan elite global yg berkedok kesehatan yg akan menghancurkan banyak orang.  Menolak ujicoba vaksin;11/05/2025 15:18
864;@tettyarum3519;Lebih baik jangan Bapak Menteri , Uji coba Vaksin jangan Bapak Menteri . Batal kan saja Bapak Menteri.;11/05/2025 15:17
865;@spot_mancing8869;Ingat kata cagub gubernur jakarta dulu pak jendral dharma pongrekun...agenda GLOBAL.POLITIK MENGURANGI POPULASI PENDUDUK DUNIA ( DE GLOBALISASI ) MELALUI APA YA VAKSIN INI..mereka mereka globalis melalui para konglomerat dan kaki tangan mereka mempromosikan vaksin samapi sampai di berikan dana hibah sebagai pengganti untuk sebuah negara yg mau di buat percobaann jadi sudah jelas rencana mereka !! NEW WORD ORDER TATANAN DUNIA BARU JANGAN DI SEBUT SEBUAH KHAYALAN INI NYATA !! perang melawann antek antek dajjjalll menuju akhir Zamann;11/05/2025 15:13
866;@rizkyfadillah3430;Siapa lagi yang mau jadi korban pecobaan vaksin kalau ada yang meninggal tanggung sendiri tidak ada tanggung jawab tapi anda harus dipaksa menerimanya;11/05/2025 15:11
867;@RenaldoSiregar;Coba vaksin kanker yg kalian temukan.masyarakat banyak mati karena kanker;11/05/2025 15:10
868;@spot_mancing8869;Ini memang wacana pemerintah ga akan berani ambil keputusan itu maka dari sekarang ayoo kita tolakkk rame rame Titikk !! Jangan mau sampai muncul undang undnag kesehatan vaksin muncul dan menjadi aturan di sahkan terus yang tidak ikut vaksin akan di denda !! Bahkan di kucilkan apa kita sebagai rakyat akan diam saja sebagai kelinci percobaan ????????  kalau gue mending matii dalam keadaan melawan dan berjihatt terhadap rencana BUSUKKKK !!!;11/05/2025 15:09
869;@doriasandi;menteri kesehatan Amerika saja termasuk menolak vaksin , Indonesia terima vaksin ini kan lucu aneh ada apa dibalik semua itu?;11/05/2025 15:08
870;@Direkturngatur999;Bill gates aja dibenci masyarakat US sm Uni Eropa kok????;12/05/2025 09:52
871;@romisluba891;É??@@Direkturngatur999Tau emang bodoh menkes kita skrg, menkes ameraka aj nolak ini indo mau, capedeeee;17/05/2025 16:34
872;@sufi2277;Cm afrika yg mau sm indonesia????;18/05/2025 14:12
873;@otnelyahuda8661;Mang aneh bin ajaib orang?˝ Kita ini????????????;18/05/2025 20:06
874;@michaellie2871;DIKASI FULUS????????????;20/05/2025 20:37
875;@spot_mancing8869;MENTRI JELAS JELAS BAGROUND DARI DUNIA PERBANKAN SEORANG BANKIR KOK BISA BILANG AMAN UNTUK RAKYAT COBA PIKIR DEH AKAL SEHAT DULU?? Dia yg untung rakyat yang buntung wahahaha kalau mau presiden yg terhormat dulu buat percobaan,,,karna yg mengundang si billgates ini ya kann !! Terus mentri kesehatan beserta keluarganya,,terus para pejabat dulu....kalau ga aman ya biarin mati duluuann ???????? biar rakyat yang nonton aja..jadi gausah repot repot...apalagi apa yg di bilang pak jendral dharma pongrekun cagub dki jakarta dulu......!! AWAS ADA UDANG DI BALIK VAKSIN !!! ITU AJAA ????????;11/05/2025 15:06
876;@idajamunggil5274;???è????,Ya dan Amin ,Konfirmasi dari Pak Dharma Pongrekun???è???????ç??èØ;12/05/2025 12:24
877;@user-mb9lj3rm2s;Jangankan divaksin TBC. Scan retina saja rakyat miskin Indonesia mau demi uang receh. Syarat gampang iming iming saja masyarakat dengan bansos atau uang.;11/05/2025 15:05
878;@HanyaHerdaGaz-rm2zi;Kejahatan medis mengurangi populasi.. Dibayar berapa pak?transparan dong Pak;11/05/2025 14:48
879;@baharwong6080;Pejabat korup adalah pembunuh rakyat yang nyata;12/05/2025 10:50
880;@ellyranty8917;Hmmmm....?;12/05/2025 15:16
881;@NovitaSari-d9p;bukan covid yg bunuh, tapi obat<br>gw satpam di apart, di jemput ke wisma atlet sehat jalan ke mobil tiga hari denger kabar meinggal, semua kaya gitu;12/05/2025 15:46
882;@NovitaSari-d9p;YG PENTING JANGAN MAKSA, BUAT YANG MAU AJE<br>PALING YG MAU KELURGA DIE DOANG???ú;12/05/2025 15:51
883;@SriMulyati-p6e;Di Amerika sendiri aja di tolak ini malah mau nyoba ????????????;12/05/2025 19:58
884;@WahyuCanser;Hanya orang bodoh yg masih mempercayai mereka;11/05/2025 14:16
885;@WahyuCanser;Tai;11/05/2025 14:15
886;@heruschannel5055;Program globalis untuk mengurangi umat manusia.;11/05/2025 13:53
887;@kcnzzs;g perlu vaksin percaya aja sama tuhan;11/05/2025 13:35
888;@uutsalma4537;Bukti nya yg gak vaksin sama sekali justru aman sehat tapi justru yg divaksin malah mudah sakit????;11/05/2025 13:29
889;@acehnesevacation5049;Bacot tu Kemenkes, yg udah di vaksin cacar tetap masih kena cacar???? kemenkes ban94t????;11/05/2025 13:27
890;@saefulanam6701;Wahai rakyat sadarlah mereka semakin kaya kita terpuruk miskin mati di suntik pula. Misi suntik mandul tidak berhasil . Sekarang dengan versi baru ganti nama vaksin tbc . Sadisss.;11/05/2025 12:31
891;@iskakjunaidi619;Semoga Allah SWT melindungi bangsa Indonesia dari pemimpin, pejabat2, aparat2 negara Indonesia yang berkhianat..... Aamiin YRA ???˝;11/05/2025 11:15
892;@tinesprangdewanti5453;Budi anak.lulusan ITB..karir lama di bank<br>Gw sih aneh dia ngomong ky gini;11/05/2025 11:07
893;@MaryatiMaryati-p3m7r;Betul;12/05/2025 09:34
894;@Direkturngatur999;Jualan ????????;12/05/2025 09:49
895;@Terra-Nostra-z8y;Proyek besar, mereka juga yang kenyang.;12/05/2025 16:06
896;@agusgunawan9170;dia ndak tau soal kesehatan kok jadi mentri kesehatan ,,kalu nda dinegri konoha mana bisa;12/05/2025 16:53
897;@garasicerita-rumahbaca;orang bank ngitungnya untung rugi;12/05/2025 17:23
898;@viraltoday5095;Gini aja deh... Apakah si Budi ini dan keluarganya juga terlibat divaksin?? Kalau tidak berarti ini bukan demi kemanusiaan tapi demi cuan dan kemauan elite global;11/05/2025 07:39
899;@JejeStar-oj7ui;Suruh Pak Budi divaksin TBC juga;12/05/2025 17:56
900;@SutimanTiman-m3l;Suntik gila aja bang... biar smakin gila...seperti pemikiran pemerintah sekarang kan makin gila;12/05/2025 19:51
901;@reviewermaya791;Tanggung jawab dunia akhirat Lo pak...;11/05/2025 06:53
902;@ldzmotovlog;Kita tandain dulu mukanya sama datanya kak;14/05/2025 16:25
903;@padiPedi-w5v;Beda bos tuan menteri, vaksin cacar tanpa pemaksaan , vaksin covid 19, dan vaksin TBc pemaksaan super. Ada udang dibalik batu! Jelasss;11/05/2025 06:28
904;@anastasdwijaya6680;Ini Menteri yg suka menyederhanakan masalah. Untungnya dia bukan menjadi menteri perhubungan, kalau ada masalah kekurangan Pilot dia akan memberi kursus sopir truk untuk membawa pesawat.. ???Å???Å???Å;11/05/2025 05:17
905;@netizen1654;yang saya khawatirkan semua akses ditutup kalo tidak vaksin. NPWP, tiket pesawat, KAI, Pelni ,dll. kalo terjadi apa yang akan kalian lakukan kepada orang ini ? ???? kalo masih tetep ga mau, disebar dulu virusnya biar pandemi banyak yang mati, nah baru divaksin kalian. ???? itu yang saya khawatirkan.;11/05/2025 02:08
906;@romisluba891;Betul itu bang tkt nya ini di jadikan sarana transformasi umum, klo ga mau vaksin ga bs naik itu;11/05/2025 11:16
907;@asemaly2927;pasti;12/05/2025 09:25
908;@khoefong6201;Itu memang tujuan mereka agar orang tunduk pada agenda mereka dan agenda elite global sukses;13/05/2025 00:49
909;@akayone1150;Ancaman para penjabat klu gak sutik vaksin;17/05/2025 16:12
910;@budiawanerwansyah6388;Efek negatif nya gak pernah di publikasikan;11/05/2025 00:06
911;@nopiyandigodil6671;Halah bacod<br>Lu aja sama keturunan lu yang di vaksin;10/05/2025 23:58
912;@Sembilanbelastujuhdelapan;Hayuuulah NKRI, olahraga yang kencang, diantara melawan vaksin dan penyakit.<br><br>Siap?˝ menghadapi ini.;10/05/2025 18:50
913;@MRMarttalksandwalks;"Vaksin tbc sudah wujud sejak lama. Di malaysia dah guna &#39;BCG&#39; sejak tahun 60an. Di malaysia setiap anak berumur 12 tahun akan disuntik vaksin &#39;bcg&#39; iaitu vaksin untuk tbc/tuberculosis.<br>Kok tiba2 mau test vaksin tbc di indonesia ? Seolah vaksin untuk tbc belum Ada.";10/05/2025 18:33
914;@paulbuulolo5730;Betul????????berpuluh tahun TBC bisa diatasi tetapi diuji cobakan vaksin TB baru.<br>Narasumbernya perlu diwaspadai;11/05/2025 15:29
915;@ellyranty8917;"Th &#39;60 an &#39;70 an dulu juga ada suntik BCG di Indonesia untuk penderita TBC";12/05/2025 15:27
916;@manbejo612;"Bukan masalah vaksin tapi &quot;WHO&quot; nya siapa? Siapa dibalik pemegang saham";14/05/2025 14:58
917;@MRMarttalksandwalks;É??@@manbejo612 WHO memang artinya siapa.????;14/05/2025 15:57
918;@MRMarttalksandwalks;É??@@ellyranty8917 gagal . sebab tak konsisten. Kalau semua negara di kejiranan konsisten. Mungkin tbc sudah pupus di rantau kita.;14/05/2025 17:18
919;@gkbisaya9696;saya lebih percaya ibu Siti Fadilah  <br>yang dulu menggagalkan pandemi flu burung di INDONESIA;10/05/2025 14:49
920;@romisluba891;Ya sy jg sama bang, cb bu siti fadhila ga di pecat sy yakin ga ada yg nama nya pandemi2 ky ini;11/05/2025 11:13
921;@lubu-r6h;percaya apa nya?????<br>siti aja gak pernah suntik vaksin????;12/05/2025 07:59
922;@UwaisBeriman;É??@@lubu-r6hya karna bu siti ga mau jadi kelinci percobaan.;13/05/2025 19:06
923;@lubu-r6h;makanya dengerin kalo pas bu siti podcast ????É??@@romisluba891;13/05/2025 19:12
924;@padiPedi-w5v;Siti pacarmu?????É??@@lubu-r6h;13/05/2025 20:23
925;@kisunda-b2y;Ya lu dulu sama semua pejabat pemerintah sekalian napi koruptor masa iya masyarakat yg dijadiin kelinci percobaan;10/05/2025 12:46
926;@NgrombengOfficial;Uangny mrk terima, yg disuntik rakyat jelata, mantap ????;10/05/2025 10:44
